sampleNumber	sampleName	treatment	time	antibody	readout	cv	quality	normReadout
55	Mel133	Tm 	48hr	MITF	0.103549042232436	0.0678693670693579	Undet.	2.76847640273514
56	Mel133	991	48hr	MITF	0.279455198075446	0.0562896537321245	Good	11.2845597483753
57	Mel133	DMSO	5min	MITF	0.0857181326143417	0.138740512403491	Undet.	7.61679056754267
58	Mel133	DMSO	15min	MITF	0.0616139474304289	0.12167732599889	Poor	3.72637269869992
59	Mel133	DMSO	30min	MITF	0.0949847415986499	0.0692705458068964	Poor	15.7952763192058
60	Mel133	DMSO	1hr	MITF	0.109737915953237	0.0635628213551458	Undet.	3.44868348749324
61	Mel133	DMSO	12hr	MITF	0.0505405860939024	0.104472256710558	Undet.	1.87142609923521
62	Mel133	DMSO	24hr	MITF	0.0930495235735086	0.0746384582234494	Undet.	4.31100216696474
63	Mel133	DMSO	48hr	MITF	0.415472224246707	0.0857370208152109	Undet.	0.168342025462673
64	A2058	DMSO-2	mix	MITF	0.0144901771854484	10.0028031978872	Poor	0.143376646472792
65	Mel133	DMSO-2	mix	MITF	0.0186967602769555	8.53416552153982	Poor	0.0493969062227199
1	Mel133	901	5min	mTOR	0.774525096942469	0.233576200982267	Undet.	31.4440408585751
2	Mel133	AK	5min	mTOR	0.549824589913408	0.271385413520402	Undet.	30.8785581705951
3	Mel133	Nt	5min	mTOR	0.779604878557236	0.277289316719967	Undet.	2.85036052998303
4	Mel133	PLX	5min	mTOR	0.394371520686929	0.302663566724471	Undet.	7.68221047802401
5	Mel133	SR	5min	mTOR	0.397419290103118	0.312221269969405	Undet.	19.050030956537
6	Mel133	St	5min	mTOR	0.507064160221726	0.220237487837097	Good	0.953568505574246
7	Mel133	Tm 	5min	mTOR	0.77048732799644	0.25906522018879	Undet.	0.587242184604866
8	Mel133	991	5min	mTOR	1.14788766916616	0.249387182648766	Undet.	0.762270738687633
9	Mel133	901	15min	mTOR	0.908545156763929	0.139815473241652	Undet.	20.8283906063463
10	Mel133	AK	15min	mTOR	0.967433108624868	0.10873933533462	Undet.	16.0187425759778
11	Mel133	Nt	15min	mTOR	1.31100180303864	0.16823656424104	Undet.	7.19127492859797
12	Mel133	PLX	15min	mTOR	1.14106771060592	0.107640618068495	Undet.	17.6826986759402
13	Mel133	SR	15min	mTOR	1.11380087218065	0.250376482194022	Undet.	45.1107297326676
14	Mel133	St	15min	mTOR	1.18747993098194	0.203573230603592	Undet.	7.49940288974198
15	Mel133	Tm 	15min	mTOR	0.944570958965273	0.238144336967418	Undet.	8.62831494122907
16	Mel133	991	15min	mTOR	0.847678121923107	0.206832106551375	Undet.	11.6387908061801
17	Mel133	901	30min	mTOR	0.739067503779277	0.272682600441831	Undet.	6.93127653150326
18	Mel133	AK	30min	mTOR	0.790887502560413	0.157073833666552	Undet.	2.67759873832583
19	Mel133	Nt	30min	mTOR	0.891851443843453	0.182881595426066	Undet.	0.453685897745376
20	Mel133	PLX	30min	mTOR	1.2633925294058	0.206643537885138	Undet.	0.315138526238228
21	Mel133	SR	30min	mTOR	1.04340835684306	0.180121048663903	Undet.	0.285196229980619
22	Mel133	St	30min	mTOR	0.832720223564168	0.346488960299344	Undet.	12.121412499304
23	Mel133	Tm 	30min	mTOR	1.24775953354666	0.2371894212525	Undet.	15.9712743324715
24	Mel133	991	30min	mTOR	0.932313968362915	0.23387397075712	Undet.	50.8769100712651
25	Mel133	901	1hr	mTOR	1.07363437881264	0.213734665287932	Poor	4.86007528094999
26	Mel133	AK	1hr	mTOR	1.22983460369685	0.203909990062705	Undet.	3.12804312342661
27	Mel133	Nt	1hr	mTOR	1.22336869343191	0.354282646749349	Undet.	14.5271956988219
28	Mel133	PLX	1hr	mTOR	1.35864225544476	0.249342239096507	Undet.	16.9225748345154
29	Mel133	SR	1hr	mTOR	1.12637954139774	0.0951724329533584	Undet.	15.7165370760486
30	Mel133	St	1hr	mTOR	1.16894390897323	0.19608183253625	Undet.	5.61992664568744
31	Mel133	Tm 	1hr	mTOR	1.19332504410313	0.20248366225926	Poor	5.51250339797768
32	Mel133	991	1hr	mTOR	1.05247639535556	0.203128432788314	Poor	26.9873141550185
33	Mel133	901	12hr	mTOR	0.528113267660572	0.239058428265443	Undet.	1.55529381824027
34	Mel133	AK	12hr	mTOR	0.517575285016755	0.344897418172907	Undet.	1.32619745640599
35	Mel133	Nt	12hr	mTOR	0.713294868054015	0.217739648740036	Undet.	2.21575170527199
36	Mel133	PLX	12hr	mTOR	0.603041940514883	0.134398466894287	Good	3.87317948546284
37	Mel133	SR	12hr	mTOR	0.8322922452947	0.193616490705799	Undet.	4.05897928875125
38	Mel133	St	12hr	mTOR	0.772075783966524	0.199812614408052	Undet.	0.137687214566762
39	Mel133	Tm 	12hr	mTOR	0.764942754311484	0.239628270384093	Undet.	0.279263198987289
40	Mel133	991	12hr	mTOR	0.831472721706754	0.161040187682674	Undet.	0.412704192950789
41	Mel133	901	24hr	mTOR	0.950612383059724	0.314693808897572	Undet.	1.67525804092733
42	Mel133	AK	24hr	mTOR	0.513185236065928	0.0657581279653221	Undet.	1.91262722986757
43	Mel133	Nt	24hr	mTOR	0.883489491412819	0.134021644057118	Undet.	2.36201206258528
44	Mel133	PLX	24hr	mTOR	1.12513684878849	0.24701357663686	Undet.	1.65922216218238
45	Mel133	SR	24hr	mTOR	0.865684062370426	0.295663265103307	Undet.	1.48859454284857
46	Mel133	St	24hr	mTOR	0.778680070371954	0.144776254407155	Undet.	2.81864964744452
47	Mel133	Tm 	24hr	mTOR	0.744425733685795	0.156023783853515	Undet.	0.734578087235778
48	Mel133	991	24hr	mTOR	1.1629380459818	0.232358772177264	Undet.	0.749804356108215
49	Mel133	901	48hr	mTOR	1.94225702830344	0.178989944232826	Undet.	0.427296477659855
50	Mel133	AK	48hr	mTOR	1.85211190643293	0.228739896535799	Poor	0.909108002445947
51	Mel133	Nt	48hr	mTOR	7.5726331828098	0.0800511674683129	Undet.	5.96428850529386
52	Mel133	PLX	48hr	mTOR	3.16462160589514	0.0806048713090234	Undet.	3.38023245851297
53	Mel133	SR	48hr	mTOR	5.54174637554532	0.0433715503303221	Undet.	1.83020679516226
54	Mel133	St	48hr	mTOR	8.75504155316469	0.0729629352461204	Undet.	3.55393628367934
55	Mel133	Tm 	48hr	mTOR	1.88231740200849	0.138212528960918	Undet.	12.5334297784501
56	Mel133	991	48hr	mTOR	6.57425804459015	0.0573325731990952	Undet.	18.1625624767184
57	Mel133	DMSO	5min	mTOR	2.26766792325966	0.198257713068064	Undet.	5.26750248013378
58	Mel133	DMSO	15min	mTOR	1.39985700992935	0.168654935549531	Undet.	5.16208039283226
59	Mel133	DMSO	30min	mTOR	1.8123023467753	0.155078451824572	Good	14.6841457593074
60	Mel133	DMSO	1hr	mTOR	2.00888579468223	0.193549303278748	Undet.	0.165203332879991
61	Mel133	DMSO	12hr	mTOR	0.914858751598314	0.127042124379079	Undet.	0.21480677658198
62	Mel133	DMSO	24hr	mTOR	1.90936283024528	0.0969277249021782	Undet.	0.705422716823194
63	Mel133	DMSO	48hr	mTOR	9.48485466821761	0.0820823549553635	Undet.	7.57687755520306
64	A2058	DMSO-2	mix	mTOR	0.721090491316333	0.190732278374709	Undet.	3.81437313004623
65	Mel133	DMSO-2	mix	mTOR	0.786447086526001	0.0454228746552362	Undet.	3.15565280708052
1	Mel133	901	5min	mTOR-pS2448	0.748477419688712	0.107342094568025	Good	1.62929016985045
2	Mel133	AK	5min	mTOR-pS2448	0.744789741046394	0.108402820528505	Good	3.12598534518383
3	Mel133	Nt	5min	mTOR-pS2448	0.800985750232836	0.122039112322413	Good	0.0158019368086845
4	Mel133	PLX	5min	mTOR-pS2448	0.77576839212565	0.0847716137469384	Good	0.344271349086626
5	Mel133	SR	5min	mTOR-pS2448	0.678852586372486	0.112709734011951	Good	0.551691957866521
6	Mel133	St	5min	mTOR-pS2448	0.798026350740148	0.125409439109351	Good	0.0665929380103138
7	Mel133	Tm 	5min	mTOR-pS2448	0.733890330702854	0.099577551007893	Good	0.0513572289413111
8	Mel133	991	5min	mTOR-pS2448	0.805891636332493	0.13814788510376	Undet.	1.02446222412962
9	Mel133	901	15min	mTOR-pS2448	0.808982868366701	0.073555817159529	Good	1.28698803839524
10	Mel133	AK	15min	mTOR-pS2448	0.683352918827531	0.0855533268441508	Good	1.50175600786076
11	Mel133	Nt	15min	mTOR-pS2448	0.685839177784763	0.098605728287615	Good	0.869912642343841
12	Mel133	PLX	15min	mTOR-pS2448	0.783680860310066	0.0773156472748353	Good	0.994154623685476
13	Mel133	SR	15min	mTOR-pS2448	0.709144631288148	0.0411381062809654	Good	1.06197181644296
14	Mel133	St	15min	mTOR-pS2448	0.796325466945418	0.0629449510009062	Good	0.586392101957283
15	Mel133	Tm 	15min	mTOR-pS2448	0.762115672614826	0.062900572185302	Good	0.318594524673362
16	Mel133	991	15min	mTOR-pS2448	0.703690217728774	0.0814704608782931	Good	0.49069998194735
17	Mel133	901	30min	mTOR-pS2448	0.637937889953462	0.0744910150795036	Good	0.286034197556029
18	Mel133	AK	30min	mTOR-pS2448	0.585039566458951	0.0718416241631789	Good	0.375976678814141
19	Mel133	Nt	30min	mTOR-pS2448	0.644714025302437	0.0746935163667697	Good	0.027968479605871
20	Mel133	PLX	30min	mTOR-pS2448	0.889640647727269	0.0392877525480441	Good	0.0134570740939944
21	Mel133	SR	30min	mTOR-pS2448	0.82924345297362	0.0697910925804813	Good	0.672583953068703
22	Mel133	St	30min	mTOR-pS2448	0.740400540761916	0.127651544234499	Undet.	0.738867691616139
23	Mel133	Tm 	30min	mTOR-pS2448	0.740081845828164	0.0818585299998197	Good	1.19213368899456
24	Mel133	991	30min	mTOR-pS2448	0.691096415079127	0.129297880393237	Good	0.300681586145117
25	Mel133	901	1hr	mTOR-pS2448	0.71225871850265	0.0663026398483608	Good	0.215538331954956
26	Mel133	AK	1hr	mTOR-pS2448	0.696554807501975	0.0968376747139013	Good	0.426261015583408
27	Mel133	Nt	1hr	mTOR-pS2448	0.755301399909595	0.175360058309609	Undet.	1.17703641498977
28	Mel133	PLX	1hr	mTOR-pS2448	0.702479050230635	0.111138948035861	Good	1.96197047916228
29	Mel133	SR	1hr	mTOR-pS2448	0.708154730707495	0.0660754700081646	Good	0.412808829589948
30	Mel133	St	1hr	mTOR-pS2448	0.736148327826891	0.0608656000452085	Good	1.00840816547966
31	Mel133	Tm 	1hr	mTOR-pS2448	0.762968169045435	0.0650529020854619	Undet.	0.882699591282214
32	Mel133	991	1hr	mTOR-pS2448	0.841558105567349	0.0676231009911245	Good	0.146755393967603
33	Mel133	901	12hr	mTOR-pS2448	0.558192182811503	0.0685442890220841	Good	0.102604799498344
34	Mel133	AK	12hr	mTOR-pS2448	0.471968350666246	0.065255345320958	Good	0.176193201837576
35	Mel133	Nt	12hr	mTOR-pS2448	0.635388413857377	0.0589844457308151	Good	0.305819692779708
36	Mel133	PLX	12hr	mTOR-pS2448	0.599177158801181	0.0382347239570381	Good	0.498046183358353
37	Mel133	SR	12hr	mTOR-pS2448	0.504957704239732	0.0456570230180425	Good	0.0114096164107989
38	Mel133	St	12hr	mTOR-pS2448	0.527911983384212	0.0692631072566903	Good	0.00519390790216032
39	Mel133	Tm 	12hr	mTOR-pS2448	0.498600772885842	0.0641585654021763	Good	0.0135144747826635
40	Mel133	991	12hr	mTOR-pS2448	0.573052183618488	0.0425617094079064	Good	0.0848560546676354
41	Mel133	901	24hr	mTOR-pS2448	0.506996355057908	0.0408854368831226	Good	0.167542777365055
42	Mel133	AK	24hr	mTOR-pS2448	0.389091658233937	0.0635210259956398	Good	0.0991659138473049
43	Mel133	Nt	24hr	mTOR-pS2448	0.623134194615961	0.059774129209616	Good	0.0962687125798123
44	Mel133	PLX	24hr	mTOR-pS2448	0.640351369321914	0.0333959793129981	Good	0.184343940470836
45	Mel133	SR	24hr	mTOR-pS2448	0.649996127426899	0.0778936284543006	Undet.	0.0376304103966577
46	Mel133	St	24hr	mTOR-pS2448	0.597682926802221	0.0721963170814895	Good	0.0604386723791084
47	Mel133	Tm 	24hr	mTOR-pS2448	0.429428698325008	0.0444919445062017	Good	0.0355801206162667
48	Mel133	991	24hr	mTOR-pS2448	0.649354720594632	0.085144401993614	Good	0.0669604123068771
49	Mel133	901	48hr	mTOR-pS2448	0.755663933332939	0.0469940841275982	Good	0.0561814797518496
50	Mel133	AK	48hr	mTOR-pS2448	0.842528124406934	0.0375310069042027	Good	0.227800042922871
51	Mel133	Nt	48hr	mTOR-pS2448	1.96664002419069	0.0277150198103887	Good	0.1571504263548
52	Mel133	PLX	48hr	mTOR-pS2448	1.06493711854052	0.0224187184813095	Good	0.122914111548472
53	Mel133	SR	48hr	mTOR-pS2448	2.13614038239738	0.0377015410625671	Good	0.714591751116035
54	Mel133	St	48hr	mTOR-pS2448	2.29475779755344	0.0505642535663983	Good	1.81454604408982
55	Mel133	Tm 	48hr	mTOR-pS2448	1.0283936123521	0.0437913739988349	Good	0.287089524244062
56	Mel133	991	48hr	mTOR-pS2448	2.04879881746782	0.0435123950030244	Good	0.342799995822429
57	Mel133	DMSO	5min	mTOR-pS2448	0.89704941093532	0.0802829926125431	Good	0.403105975732047
58	Mel133	DMSO	15min	mTOR-pS2448	0.814267885566069	0.0865539626971732	Good	0.0280704442951562
59	Mel133	DMSO	30min	mTOR-pS2448	0.843678491450857	0.0472379553753598	Good	0.0330945200398163
60	Mel133	DMSO	1hr	mTOR-pS2448	0.831536091859944	0.0864012156103106	Good	0.177623420092369
61	Mel133	DMSO	12hr	mTOR-pS2448	0.679950326454683	0.0820983972702075	Good	0.442424891811552
62	Mel133	DMSO	24hr	mTOR-pS2448	0.910809787311735	0.069083193736461	Undet.	1.36323013561371
63	Mel133	DMSO	48hr	mTOR-pS2448	2.46565969858183	0.0456412369236682	Good	0.494234397473851
64	A2058	DMSO-2	mix	mTOR-pS2448	0.621567754112034	0.0601081771828044	Good	0.145452031758276
65	Mel133	DMSO-2	mix	mTOR-pS2448	0.635041132385877	0.0492125800048207	Good	0.161186058785
1	Mel133	901	5min	p53	0.347994898127002	0.039185817668607	Good	12.8375962998308
2	Mel133	AK	5min	p53	0.326999579807739	0.0373350444750128	Good	23.9086017184221
3	Mel133	Nt	5min	p53	0.368946438190545	0.0431409974729392	Good	1.53115996636557
4	Mel133	PLX	5min	p53	0.426729859533136	0.0435396523600431	Good	3.37385986170451
5	Mel133	SR	5min	p53	0.408878431364379	0.0391514785340238	Good	1.39412304012398
6	Mel133	St	5min	p53	0.370853255635889	0.036519232953012	Good	0.396848371290917
7	Mel133	Tm 	5min	p53	0.298559574233526	0.0936031224474245	Good	0.419523323396402
8	Mel133	991	5min	p53	0.332716876148162	0.0473585326133189	Good	6.026267576273
9	Mel133	901	15min	p53	0.271531872247519	0.0413224551022993	Good	4.28431998926537
10	Mel133	AK	15min	p53	0.195028649927359	0.0672178607303599	Good	3.3030231217139
11	Mel133	Nt	15min	p53	0.249362304890775	0.0391418296157	Good	8.00968957490791
12	Mel133	PLX	15min	p53	0.29328914207551	0.0340932959083449	Good	21.7915402440853
13	Mel133	SR	15min	p53	0.318828440836573	0.053078465382766	Good	3.53197353748931
14	Mel133	St	15min	p53	0.401852805725021	0.032637950651371	Good	4.07816498832766
15	Mel133	Tm 	15min	p53	0.381163702785227	0.0672025442100684	Good	1.76002405309042
16	Mel133	991	15min	p53	0.30724836761568	0.0353051220281004	Good	2.93386322260584
17	Mel133	901	30min	p53	0.410829544887601	0.0326796966441478	Undet.	3.61613055658256
18	Mel133	AK	30min	p53	0.393593767879615	0.0272403082395247	Undet.	0.327273229698213
19	Mel133	Nt	30min	p53	0.430578634571706	0.0339778616883081	Good	0.191484542098195
20	Mel133	PLX	30min	p53	0.632675914500539	0.0355867647839919	Good	0.0913620502090593
21	Mel133	SR	30min	p53	0.603352276468879	0.0267967654327627	Undet.	3.18257584523064
22	Mel133	St	30min	p53	0.427688225128151	0.0553978689959284	Good	6.38998143899767
23	Mel133	Tm 	30min	p53	0.510550602447394	0.0500734031347592	Good	2.33991417020035
24	Mel133	991	30min	p53	0.462109273476039	0.0433856962797552	Undet.	1.32315928541998
25	Mel133	901	1hr	p53	0.341867990165165	0.0710508043396677	Good	2.91441354310978
26	Mel133	AK	1hr	p53	0.388061912388725	0.103834857993054	Good	8.07536429499867
27	Mel133	Nt	1hr	p53	0.430077568398189	0.136241471215121	Good	20.6663261989493
28	Mel133	PLX	1hr	p53	0.408206786715122	0.0748389851154327	Good	1.96140962861478
29	Mel133	SR	1hr	p53	0.440940717985228	0.0803116561304673	Good	4.8259980005535
30	Mel133	St	1hr	p53	0.40351500648572	0.0855516062507274	Good	2.39639298937507
31	Mel133	Tm 	1hr	p53	0.302033595692109	0.0740649263812538	Good	0.833259014830768
32	Mel133	991	1hr	p53	0.397067002942637	0.0639846738226309	Good	1.68576518274941
33	Mel133	901	12hr	p53	0.185510529830487	0.0712470617633222	Undet.	1.4851883966667
34	Mel133	AK	12hr	p53	0.158628479859626	0.0803778411402347	Good	1.33880348244674
35	Mel133	Nt	12hr	p53	0.214828971702391	0.0406758199461584	Good	1.71833976940277
36	Mel133	PLX	12hr	p53	0.193481875927418	0.0423383327209182	Good	0.109049855835799
37	Mel133	SR	12hr	p53	0.117383999156808	0.075436705968157	Undet.	0.285178196716752
38	Mel133	St	12hr	p53	0.155329970581902	0.0696938912001795	Good	0.552713085967029
39	Mel133	Tm 	12hr	p53	0.150907770303206	0.0649324561530243	Good	0.479118398113578
40	Mel133	991	12hr	p53	0.134693292281222	0.0501388435188355	Good	0.593138505444824
41	Mel133	901	24hr	p53	0.169283911737131	0.0560712988670621	Good	0.678192284627366
42	Mel133	AK	24hr	p53	0.134069645005436	0.0599251844380758	Good	1.42250801257008
43	Mel133	Nt	24hr	p53	0.196327845249909	0.0915497435390762	Good	0.288383773635797
44	Mel133	PLX	24hr	p53	0.253351319065492	0.0869925382554472	Good	0.399830030685726
45	Mel133	SR	24hr	p53	0.235241577310595	0.0945669454000736	Good	0.313646462029541
46	Mel133	St	24hr	p53	0.147239626019974	0.0880717851923633	Good	0.306954164761172
47	Mel133	Tm 	24hr	p53	0.155147880144762	0.061072521120474	Good	0.831287068478586
48	Mel133	991	24hr	p53	0.237056556862445	0.0631071663179963	Good	1.64441702623081
49	Mel133	901	48hr	p53	0.200721352826852	0.0726644483324538	Undet.	0.873198190986536
50	Mel133	AK	48hr	p53	0.297065275392122	0.0385136167235176	Good	0.811828895074641
51	Mel133	Nt	48hr	p53	0.58698604219786	0.220509399425581	Poor	5.64914120660405
52	Mel133	PLX	48hr	p53	0.304840886016058	0.0568464523400359	Good	7.30298647784807
53	Mel133	SR	48hr	p53	0.453525725248785	0.132309595280702	Undet.	2.27139059396713
54	Mel133	St	48hr	p53	0.587713950683626	0.10706019352378	Good	1.6783654621165
55	Mel133	Tm 	48hr	p53	0.298542783416352	0.0546129749031213	Good	1.69527109161719
56	Mel133	991	48hr	p53	0.534829297544448	0.189181734103456	Poor	0.192623243484073
57	Mel133	DMSO	5min	p53	0.479729484791143	0.0874841847124299	Good	0.338313054082026
58	Mel133	DMSO	15min	p53	0.327585332358944	0.0475454026333989	Good	3.1163752352773
59	Mel133	DMSO	30min	p53	0.435245132110915	0.0673498013874	Good	2.32606727961067
60	Mel133	DMSO	1hr	p53	0.420170775575035	0.0565063303460629	Good	2.33514866435172
61	Mel133	DMSO	12hr	p53	0.122271617321116	0.103866293046861	Good	1.75143860029663
62	Mel133	DMSO	24hr	p53	0.185707887030539	0.0340272564104941	Good	5.12382192109451
63	Mel133	DMSO	48hr	p53	0.432738224395009	0.182168822741948	Poor	1.37360819250993
64	A2058	DMSO-2	mix	p53	0.0871269004564164	0.0969671557401014	Undet.	0.254466704020336
65	Mel133	DMSO-2	mix	p53	0.198074686409629	0.0960564429988245	Good	0.334001440079916
1	Mel133	901	5min	PDGFRb-pY1021	0.640609071425764	0.0466546279824879	Undet.	7.27701842332003
2	Mel133	AK	5min	PDGFRb-pY1021	0.394468488868038	0.092300294100042	Undet.	14.9300233283203
3	Mel133	Nt	5min	PDGFRb-pY1021	0.52570669230628	0.150276880842023	Poor	0.800832786451451
4	Mel133	PLX	5min	PDGFRb-pY1021	0.408495392722668	0.148429616229181	Good	0.965819755136427
5	Mel133	SR	5min	PDGFRb-pY1021	0.471865164903716	0.177282466600011	Good	0.216562181897986
6	Mel133	St	5min	PDGFRb-pY1021	0.509663480481313	0.12434987928085	Good	0.178554307668206
7	Mel133	Tm 	5min	PDGFRb-pY1021	0.500151715874976	0.0453605725005939	Undet.	0.168628520656753
8	Mel133	991	5min	PDGFRb-pY1021	0.585930685873511	0.0789402617534492	Good	3.98653092222307
9	Mel133	901	15min	PDGFRb-pY1021	0.463589529310933	0.0700389192126412	Undet.	3.31359248024847
10	Mel133	AK	15min	PDGFRb-pY1021	0.428628178535907	0.096848344452711	Good	1.5719388057009
11	Mel133	Nt	15min	PDGFRb-pY1021	0.499167849207774	0.0382619826680198	Good	2.3660153514559
12	Mel133	PLX	15min	PDGFRb-pY1021	0.490885080068832	0.0485529048838633	Undet.	3.62488418729411
13	Mel133	SR	15min	PDGFRb-pY1021	0.46805561263097	0.0527044632464435	Undet.	2.24049531095335
14	Mel133	St	15min	PDGFRb-pY1021	0.532188421605089	0.0474802018790245	Good	1.68062583825959
15	Mel133	Tm 	15min	PDGFRb-pY1021	0.430501654618072	0.0437827566280081	Undet.	1.53224690731561
16	Mel133	991	15min	PDGFRb-pY1021	0.463729763919006	0.0906721087917724	Good	0.623623061616407
17	Mel133	901	30min	PDGFRb-pY1021	0.424272774961535	0.109484052664647	Good	0.0852899202602176
18	Mel133	AK	30min	PDGFRb-pY1021	0.406522850865491	0.0627121984545307	Undet.	0.0631678496462665
19	Mel133	Nt	30min	PDGFRb-pY1021	0.403233696931178	0.079025658486508	Good	0.0392785040142977
20	Mel133	PLX	30min	PDGFRb-pY1021	0.542262448975219	0.0372554021048401	Good	2.15704443653704
21	Mel133	SR	30min	PDGFRb-pY1021	0.551898398012741	0.069771917161337	Undet.	1.76838633015989
22	Mel133	St	30min	PDGFRb-pY1021	0.538025044617227	0.109921841162145	Undet.	0.902764750188524
23	Mel133	Tm 	30min	PDGFRb-pY1021	0.526460300195332	0.0391823926604377	Good	0.79209839205412
24	Mel133	991	30min	PDGFRb-pY1021	0.486554109282461	0.0761920961109232	Undet.	2.79134883765028
25	Mel133	901	1hr	PDGFRb-pY1021	0.514979249997247	0.106684765261747	Good	3.65559765519576
26	Mel133	AK	1hr	PDGFRb-pY1021	0.484375854938041	0.139721628656651	Good	9.38763531149748
27	Mel133	Nt	1hr	PDGFRb-pY1021	0.69786103479295	0.108587397565715	Good	3.4665348602617
28	Mel133	PLX	1hr	PDGFRb-pY1021	0.462524360353556	0.0915357514638728	Undet.	0.321952193904191
29	Mel133	SR	1hr	PDGFRb-pY1021	0.481227541778174	0.0276791083231492	Undet.	0.294259384850077
30	Mel133	St	1hr	PDGFRb-pY1021	0.624315417227405	0.0388976544684573	Good	0.416163827229084
31	Mel133	Tm 	1hr	PDGFRb-pY1021	0.553357596191096	0.0280316514021509	Good	0.566004985413694
32	Mel133	991	1hr	PDGFRb-pY1021	0.660229899936505	0.0445930957909992	Good	1.00028464297923
33	Mel133	901	12hr	PDGFRb-pY1021	0.434766294070253	0.0337512832226035	Good	0.982963649104023
34	Mel133	AK	12hr	PDGFRb-pY1021	0.319075396114584	0.0281435581748509	Good	0.0427413153954458
35	Mel133	Nt	12hr	PDGFRb-pY1021	0.432633380647285	0.057175627692574	Good	0.0323909817368253
